current_power,local_time,month_energy,month_runtime,today_energy,today_runtime
12656,2024-07-15T16:14:31,16325,21134,385,974
12656,2024-07-15T16:14:32,16326,21134,386,974
12656,2024-07-15T16:14:33,16326,21134,386,974
274735,2024-07-15T16:14:34,16326,21134,386,974
274735,2024-07-15T16:14:35,16326,21134,386,974
274735,2024-07-15T16:14:36,16326,21134,386,974
272787,2024-07-15T16:14:37,16326,21134,386,974
272787,2024-07-15T16:14:38,16326,21134,386,974
271894,2024-07-15T16:14:39,16326,21134,386,974
271894,2024-07-15T16:14:40,16326,21134,386,974
271894,2024-07-15T16:14:41,16326,21134,386,974
270708,2024-07-15T16:14:43,16326,21134,386,974
270708,2024-07-15T16:14:44,16326,21134,386,974
270708,2024-07-15T16:14:45,16327,21134,387,974
269620,2024-07-15T16:14:46,16327,21134,387,974
269620,2024-07-15T16:14:47,16327,21134,387,974
269620,2024-07-15T16:14:48,16327,21134,387,974
268601,2024-07-15T16:14:49,16327,21134,387,974
268601,2024-07-15T16:14:50,16327,21134,387,974
267635,2024-07-15T16:14:51,16327,21134,387,974
267635,2024-07-15T16:14:52,16327,21134,387,974
267635,2024-07-15T16:14:53,16327,21134,387,974
266690,2024-07-15T16:14:55,16327,21134,387,974
266690,2024-07-15T16:14:56,16327,21134,387,974
266690,2024-07-15T16:14:57,16327,21134,387,974
265769,2024-07-15T16:14:58,16327,21134,387,974
265769,2024-07-15T16:14:59,16328,21134,388,974
265769,2024-07-15T16:15:00,16328,21135,388,975
265002,2024-07-15T16:15:01,16328,21135,388,975
265002,2024-07-15T16:15:02,16328,21135,388,975
264140,2024-07-15T16:15:03,16328,21135,388,975
264140,2024-07-15T16:15:04,16328,21135,388,975
264140,2024-07-15T16:15:06,16328,21135,388,975
263291,2024-07-15T16:15:07,16328,21135,388,975
263291,2024-07-15T16:15:08,16328,21135,388,975
263291,2024-07-15T16:15:09,16328,21135,388,975
255153,2024-07-15T16:15:10,16328,21135,388,975
255153,2024-07-15T16:15:11,16328,21135,388,975
255153,2024-07-15T16:15:12,16328,21135,388,975
238374,2024-07-15T16:15:13,16329,21135,389,975
238374,2024-07-15T16:15:14,16329,21135,389,975
236380,2024-07-15T16:15:15,16329,21135,389,975
236380,2024-07-15T16:15:16,16329,21135,389,975
236380,2024-07-15T16:15:17,16329,21135,389,975
240023,2024-07-15T16:15:19,16329,21135,389,975
240023,2024-07-15T16:15:20,16329,21135,389,975
240023,2024-07-15T16:15:21,16329,21135,389,975
240923,2024-07-15T16:15:22,16329,21135,389,975
240923,2024-07-15T16:15:23,16329,21135,389,975
240923,2024-07-15T16:15:24,16329,21135,389,975
241219,2024-07-15T16:15:25,16329,21135,389,975
241219,2024-07-15T16:15:26,16329,21135,389,975
238190,2024-07-15T16:15:27,16330,21135,390,975
238190,2024-07-15T16:15:28,16330,21135,390,975
238190,2024-07-15T16:15:30,16330,21135,390,975
234811,2024-07-15T16:15:31,16330,21135,390,975
234811,2024-07-15T16:15:32,16330,21135,390,975
234811,2024-07-15T16:15:33,16330,21135,390,975
215132,2024-07-15T16:15:34,16330,21135,390,975
215132,2024-07-15T16:15:35,16330,21135,390,975
226199,2024-07-15T16:15:36,16330,21135,390,975
226199,2024-07-15T16:15:37,16330,21135,390,975
226199,2024-07-15T16:15:38,16330,21135,390,975
203660,2024-07-15T16:15:40,16330,21135,390,975
203660,2024-07-15T16:15:41,16330,21135,390,975
203660,2024-07-15T16:15:42,16330,21135,390,975
158113,2024-07-15T16:15:43,16330,21135,390,975
158113,2024-07-15T16:15:44,16330,21135,390,975
158113,2024-07-15T16:15:45,16330,21135,390,975
105372,2024-07-15T16:15:46,16331,21135,391,975
105372,2024-07-15T16:15:47,16331,21135,391,975
84922,2024-07-15T16:15:48,16331,21135,391,975
84922,2024-07-15T16:15:49,16331,21135,391,975
84922,2024-07-15T16:15:50,16331,21135,391,975
80517,2024-07-15T16:15:51,16331,21135,391,975
80517,2024-07-15T16:15:52,16331,21135,391,975
80517,2024-07-15T16:15:54,16331,21135,391,975
92154,2024-07-15T16:15:55,16331,21135,391,975
92154,2024-07-15T16:15:56,16331,21135,391,975
92154,2024-07-15T16:15:57,16331,21135,391,975
83874,2024-07-15T16:15:58,16331,21135,391,975
83874,2024-07-15T16:15:59,16331,21135,391,975
74509,2024-07-15T16:16:00,16331,21136,391,976
74509,2024-07-15T16:16:01,16331,21136,391,976
74509,2024-07-15T16:16:02,16331,21136,391,976
62860,2024-07-15T16:16:03,16331,21136,391,976
62860,2024-07-15T16:16:05,16331,21136,391,976
62860,2024-07-15T16:16:06,16331,21136,391,976
52953,2024-07-15T16:16:07,16331,21136,391,976
52953,2024-07-15T16:16:08,16331,21136,391,976
52953,2024-07-15T16:16:09,16331,21136,391,976
60564,2024-07-15T16:16:10,16331,21136,391,976
60564,2024-07-15T16:16:11,16331,21136,391,976
53056,2024-07-15T16:16:12,16331,21136,391,976
53056,2024-07-15T16:16:13,16331,21136,391,976
53056,2024-07-15T16:16:14,16331,21136,391,976
48203,2024-07-15T16:16:15,16331,21136,391,976
48203,2024-07-15T16:16:16,16331,21136,391,976
48203,2024-07-15T16:16:18,16331,21136,391,976
46965,2024-07-15T16:16:19,16331,21136,391,976
46965,2024-07-15T16:16:20,16331,21136,391,976
46965,2024-07-15T16:16:21,16331,21136,391,976
45759,2024-07-15T16:16:22,16331,21136,391,976
45759,2024-07-15T16:16:23,16331,21136,391,976
45759,2024-07-15T16:16:24,16331,21136,391,976
40349,2024-07-15T16:16:25,16331,21136,391,976
40349,2024-07-15T16:16:26,16331,21136,391,976
38651,2024-07-15T16:16:27,16331,21136,391,976
38651,2024-07-15T16:16:28,16331,21136,391,976
38651,2024-07-15T16:16:30,16331,21136,391,976
45634,2024-07-15T16:16:31,16331,21136,391,976
45634,2024-07-15T16:16:32,16331,21136,391,976
45634,2024-07-15T16:16:33,16331,21136,391,976
49869,2024-07-15T16:16:34,16331,21136,391,976
49869,2024-07-15T16:16:35,16331,21136,391,976
49869,2024-07-15T16:16:36,16331,21136,391,976
42765,2024-07-15T16:16:37,16331,21136,391,976
42765,2024-07-15T16:16:38,16331,21136,391,976
43777,2024-07-15T16:16:39,16331,21136,391,976
43777,2024-07-15T16:16:40,16331,21136,391,976
43777,2024-07-15T16:16:42,16331,21136,391,976
53574,2024-07-15T16:16:43,16331,21136,391,976
53574,2024-07-15T16:16:44,16331,21136,391,976
53574,2024-07-15T16:16:45,16331,21136,391,976
56534,2024-07-15T16:16:46,16331,21136,391,976
56534,2024-07-15T16:16:47,16331,21136,391,976
56534,2024-07-15T16:16:48,16332,21136,392,976
50747,2024-07-15T16:16:49,16332,21136,392,976
50747,2024-07-15T16:16:50,16332,21136,392,976
50747,2024-07-15T16:16:51,16332,21136,392,976
50519,2024-07-15T16:16:52,16332,21136,392,976
50519,2024-07-15T16:16:53,16332,21136,392,976
51001,2024-07-15T16:16:55,16332,21136,392,976
51001,2024-07-15T16:16:56,16332,21136,392,976
51001,2024-07-15T16:16:57,16332,21136,392,976
61981,2024-07-15T16:16:58,16332,21136,392,976
61981,2024-07-15T16:16:59,16332,21136,392,976
61981,2024-07-15T16:17:00,16332,21137,392,977
63943,2024-07-15T16:17:01,16332,21137,392,977
63943,2024-07-15T16:17:02,16332,21137,392,977
65434,2024-07-15T16:17:03,16332,21137,392,977
65434,2024-07-15T16:17:04,16332,21137,392,977
65434,2024-07-15T16:17:06,16332,21137,392,977
58036,2024-07-15T16:17:07,16332,21137,392,977
58036,2024-07-15T16:17:08,16332,21137,392,977
58036,2024-07-15T16:17:09,16332,21137,392,977
53299,2024-07-15T16:17:10,16332,21137,392,977
53299,2024-07-15T16:17:11,16332,21137,392,977
53299,2024-07-15T16:17:12,16332,21137,392,977
57342,2024-07-15T16:17:13,16332,21137,392,977
57342,2024-07-15T16:17:14,16332,21137,392,977
60582,2024-07-15T16:17:15,16332,21137,392,977
60582,2024-07-15T16:17:17,16332,21137,392,977
60582,2024-07-15T16:17:18,16332,21137,392,977
63260,2024-07-15T16:17:19,16332,21137,392,977
63260,2024-07-15T16:17:20,16332,21137,392,977
63260,2024-07-15T16:17:21,16332,21137,392,977
62013,2024-07-15T16:17:22,16332,21137,392,977
62013,2024-07-15T16:17:23,16332,21137,392,977
62013,2024-07-15T16:17:24,16332,21137,392,977
65666,2024-07-15T16:17:25,16332,21137,392,977
65666,2024-07-15T16:17:26,16332,21137,392,977
65364,2024-07-15T16:17:27,16332,21137,392,977
65364,2024-07-15T16:17:29,16332,21137,392,977
65364,2024-07-15T16:17:30,16332,21137,392,977
61995,2024-07-15T16:17:31,16332,21137,392,977
61995,2024-07-15T16:17:32,16332,21137,392,977
61995,2024-07-15T16:17:33,16332,21137,392,977
61601,2024-07-15T16:17:34,16332,21137,392,977
61601,2024-07-15T16:17:35,16332,21137,392,977
61601,2024-07-15T16:17:36,16332,21137,392,977
65729,2024-07-15T16:17:37,16332,21137,392,977
65729,2024-07-15T16:17:38,16332,21137,392,977
64416,2024-07-15T16:17:39,16332,21137,392,977
64416,2024-07-15T16:17:40,16332,21137,392,977
64416,2024-07-15T16:17:42,16332,21137,392,977
61525,2024-07-15T16:17:43,16332,21137,392,977
61525,2024-07-15T16:17:44,16332,21137,392,977
61525,2024-07-15T16:17:45,16332,21137,392,977
67731,2024-07-15T16:17:46,16332,21137,392,977
67731,2024-07-15T16:17:47,16333,21137,393,977
67731,2024-07-15T16:17:48,16333,21137,393,977
58739,2024-07-15T16:17:49,16333,21137,393,977
58739,2024-07-15T16:17:50,16333,21137,393,977
58739,2024-07-15T16:17:51,16333,21137,393,977
60994,2024-07-15T16:17:52,16333,21137,393,977
60994,2024-07-15T16:17:53,16333,21137,393,977
69650,2024-07-15T16:17:55,16333,21137,393,977
69650,2024-07-15T16:17:56,16333,21137,393,977
69650,2024-07-15T16:17:57,16333,21137,393,977
68235,2024-07-15T16:17:58,16333,21137,393,977
68235,2024-07-15T16:17:59,16333,21137,393,977
68235,2024-07-15T16:18:00,16333,21138,393,978
56154,2024-07-15T16:18:01,16333,21138,393,978
56154,2024-07-15T16:18:02,16333,21138,393,978
56154,2024-07-15T16:18:03,16333,21138,393,978
62903,2024-07-15T16:18:04,16333,21138,393,978
62903,2024-07-15T16:18:05,16333,21138,393,978
64364,2024-07-15T16:18:07,16333,21138,393,978
64364,2024-07-15T16:18:08,16333,21138,393,978
64364,2024-07-15T16:18:09,16333,21138,393,978
76276,2024-07-15T16:18:10,16333,21138,393,978
76276,2024-07-15T16:18:11,16333,21138,393,978
76276,2024-07-15T16:18:12,16333,21138,393,978
63036,2024-07-15T16:18:13,16333,21138,393,978
63036,2024-07-15T16:18:14,16333,21138,393,978
63036,2024-07-15T16:18:15,16333,21138,393,978
64635,2024-07-15T16:18:16,16333,21138,393,978
64635,2024-07-15T16:18:17,16333,21138,393,978
60666,2024-07-15T16:18:18,16333,21138,393,978
60666,2024-07-15T16:18:20,16333,21138,393,978
60666,2024-07-15T16:18:21,16333,21138,393,978
56831,2024-07-15T16:18:22,16333,21138,393,978
56831,2024-07-15T16:18:23,16333,21138,393,978
56831,2024-07-15T16:18:24,16333,21138,393,978
68556,2024-07-15T16:18:25,16333,21138,393,978
68556,2024-07-15T16:18:26,16333,21138,393,978
68556,2024-07-15T16:18:27,16333,21138,393,978
73404,2024-07-15T16:18:28,16333,21138,393,978
73404,2024-07-15T16:18:29,16333,21138,393,978
73404,2024-07-15T16:18:30,16333,21138,393,978
73631,2024-07-15T16:18:31,16333,21138,393,978
73631,2024-07-15T16:18:33,16333,21138,393,978
62891,2024-07-15T16:18:34,16333,21138,393,978
62891,2024-07-15T16:18:35,16333,21138,393,978
62891,2024-07-15T16:18:36,16333,21138,393,978
58864,2024-07-15T16:18:37,16333,21138,393,978
58864,2024-07-15T16:18:38,16333,21138,393,978
58864,2024-07-15T16:18:39,16333,21138,393,978
52732,2024-07-15T16:18:40,16333,21138,393,978
52732,2024-07-15T16:18:41,16333,21138,393,978
52732,2024-07-15T16:18:42,16333,21138,393,978
51381,2024-07-15T16:18:43,16333,21138,393,978
51381,2024-07-15T16:18:45,16334,21138,394,978
54870,2024-07-15T16:18:46,16334,21138,394,978
54870,2024-07-15T16:18:47,16334,21138,394,978
54870,2024-07-15T16:18:48,16334,21138,394,978
55646,2024-07-15T16:18:49,16334,21138,394,978
55646,2024-07-15T16:18:50,16334,21138,394,978
55646,2024-07-15T16:18:51,16334,21138,394,978
64516,2024-07-15T16:18:52,16334,21138,394,978
64516,2024-07-15T16:18:53,16334,21138,394,978
64516,2024-07-15T16:18:54,16334,21138,394,978
70286,2024-07-15T16:18:55,16334,21138,394,978
70286,2024-07-15T16:18:56,16334,21138,394,978
71229,2024-07-15T16:18:58,16334,21138,394,978
71229,2024-07-15T16:18:59,16334,21138,394,978
71229,2024-07-15T16:19:00,16334,21139,394,979
62642,2024-07-15T16:19:01,16334,21139,394,979
62642,2024-07-15T16:19:02,16334,21139,394,979
62642,2024-07-15T16:19:03,16334,21139,394,979
54928,2024-07-15T16:19:04,16334,21139,394,979
54928,2024-07-15T16:19:05,16334,21139,394,979
54928,2024-07-15T16:19:06,16334,21139,394,979
56303,2024-07-15T16:19:07,16334,21139,394,979
56303,2024-07-15T16:19:09,16334,21139,394,979
61023,2024-07-15T16:19:10,16334,21139,394,979
61023,2024-07-15T16:19:11,16334,21139,394,979
61023,2024-07-15T16:19:12,16334,21139,394,979
68784,2024-07-15T16:19:13,16334,21139,394,979
68784,2024-07-15T16:19:14,16334,21139,394,979
68784,2024-07-15T16:19:15,16334,21139,394,979
75674,2024-07-15T16:19:16,16334,21139,394,979
75674,2024-07-15T16:19:17,16334,21139,394,979
75674,2024-07-15T16:19:18,16334,21139,394,979
63968,2024-07-15T16:19:19,16334,21139,394,979
63968,2024-07-15T16:19:20,16334,21139,394,979
63135,2024-07-15T16:19:22,16334,21139,394,979
63135,2024-07-15T16:19:23,16334,21139,394,979
63135,2024-07-15T16:19:24,16334,21139,394,979
62734,2024-07-15T16:19:25,16334,21139,394,979
62734,2024-07-15T16:19:26,16334,21139,394,979
62734,2024-07-15T16:19:27,16334,21139,394,979
64092,2024-07-15T16:19:28,16334,21139,394,979
64092,2024-07-15T16:19:29,16334,21139,394,979
64092,2024-07-15T16:19:30,16334,21139,394,979
68006,2024-07-15T16:19:32,16334,21139,394,979
68006,2024-07-15T16:19:33,16334,21139,394,979
106929,2024-07-15T16:19:34,16334,21139,394,979
106929,2024-07-15T16:19:35,16334,21139,394,979
106929,2024-07-15T16:19:36,16334,21139,394,979
95626,2024-07-15T16:19:37,16334,21139,394,979
95626,2024-07-15T16:19:38,16335,21139,395,979
95626,2024-07-15T16:19:39,16335,21139,395,979
77627,2024-07-15T16:19:40,16335,21139,395,979
77627,2024-07-15T16:19:41,16335,21139,395,979
77627,2024-07-15T16:19:42,16335,21139,395,979
49928,2024-07-15T16:19:43,16335,21139,395,979
49928,2024-07-15T16:19:44,16335,21139,395,979
71620,2024-07-15T16:19:46,16335,21139,395,979
71620,2024-07-15T16:19:47,16335,21139,395,979
71620,2024-07-15T16:19:48,16335,21139,395,979
81817,2024-07-15T16:19:49,16335,21139,395,979
81817,2024-07-15T16:19:50,16335,21139,395,979
81817,2024-07-15T16:19:51,16335,21139,395,979
83280,2024-07-15T16:19:52,16335,21139,395,979
83280,2024-07-15T16:19:53,16335,21139,395,979
83280,2024-07-15T16:19:54,16335,21139,395,979
74993,2024-07-15T16:19:55,16335,21139,395,979
74993,2024-07-15T16:19:56,16335,21139,395,979
68652,2024-07-15T16:19:58,16335,21139,395,979
68652,2024-07-15T16:19:59,16335,21139,395,979
68652,2024-07-15T16:20:00,16335,21140,395,980
64663,2024-07-15T16:20:01,16335,21140,395,980
64663,2024-07-15T16:20:02,16335,21140,395,980
64663,2024-07-15T16:20:03,16335,21140,395,980
74014,2024-07-15T16:20:04,16335,21140,395,980
74014,2024-07-15T16:20:05,16335,21140,395,980
74014,2024-07-15T16:20:06,16335,21140,395,980
79192,2024-07-15T16:20:07,16335,21140,395,980
79192,2024-07-15T16:20:08,16335,21140,395,980
79192,2024-07-15T16:20:09,16335,21140,395,980
75770,2024-07-15T16:20:11,16335,21140,395,980
75770,2024-07-15T16:20:12,16335,21140,395,980
68019,2024-07-15T16:20:13,16335,21140,395,980
68019,2024-07-15T16:20:14,16335,21140,395,980
68019,2024-07-15T16:20:15,16335,21140,395,980
66872,2024-07-15T16:20:16,16335,21140,395,980
66872,2024-07-15T16:20:17,16335,21140,395,980
66872,2024-07-15T16:20:18,16335,21140,395,980
67827,2024-07-15T16:20:19,16335,21140,395,980
67827,2024-07-15T16:20:20,16335,21140,395,980
67827,2024-07-15T16:20:21,16335,21140,395,980
61474,2024-07-15T16:20:22,16335,21140,395,980
61474,2024-07-15T16:20:23,16335,21140,395,980
65395,2024-07-15T16:20:25,16335,21140,395,980
65395,2024-07-15T16:20:26,16335,21140,395,980
65395,2024-07-15T16:20:27,16335,21140,395,980
68574,2024-07-15T16:20:28,16335,21140,395,980
68574,2024-07-15T16:20:29,16335,21140,395,980
68574,2024-07-15T16:20:30,16336,21140,396,980
66781,2024-07-15T16:20:31,16336,21140,396,980
66781,2024-07-15T16:20:32,16336,21140,396,980
66781,2024-07-15T16:20:33,16336,21140,396,980
66347,2024-07-15T16:20:34,16336,21140,396,980
66347,2024-07-15T16:20:35,16336,21140,396,980
66347,2024-07-15T16:20:36,16336,21140,396,980
69166,2024-07-15T16:20:38,16336,21140,396,980
69166,2024-07-15T16:20:39,16336,21140,396,980
53509,2024-07-15T16:20:40,16336,21140,396,980
53509,2024-07-15T16:20:41,16336,21140,396,980
53509,2024-07-15T16:20:42,16336,21140,396,980
52456,2024-07-15T16:20:43,16336,21140,396,980
52456,2024-07-15T16:20:44,16336,21140,396,980
52456,2024-07-15T16:20:45,16336,21140,396,980
61202,2024-07-15T16:20:46,16336,21140,396,980
61202,2024-07-15T16:20:47,16336,21140,396,980
61202,2024-07-15T16:20:48,16336,21140,396,980
64275,2024-07-15T16:20:49,16336,21140,396,980
64275,2024-07-15T16:20:51,16336,21140,396,980
82783,2024-07-15T16:20:52,16336,21140,396,980
82783,2024-07-15T16:20:53,16336,21140,396,980
82783,2024-07-15T16:20:54,16336,21140,396,980
98449,2024-07-15T16:20:55,16336,21140,396,980
98449,2024-07-15T16:20:56,16336,21140,396,980
98449,2024-07-15T16:20:57,16336,21140,396,980
109563,2024-07-15T16:20:58,16336,21140,396,980
109563,2024-07-15T16:20:59,16336,21140,396,980
109563,2024-07-15T16:21:00,16336,21141,396,981
129493,2024-07-15T16:21:01,16336,21141,396,981
129493,2024-07-15T16:21:03,16336,21141,396,981
142529,2024-07-15T16:21:04,16336,21141,396,981
142529,2024-07-15T16:21:05,16336,21141,396,981
142529,2024-07-15T16:21:06,16336,21141,396,981
136073,2024-07-15T16:21:07,16336,21141,396,981
136073,2024-07-15T16:21:08,16336,21141,396,981
136073,2024-07-15T16:21:09,16336,21141,396,981
127615,2024-07-15T16:21:10,16337,21141,397,981
127615,2024-07-15T16:21:11,16337,21141,397,981
127615,2024-07-15T16:21:12,16337,21141,397,981
119168,2024-07-15T16:21:13,16337,21141,397,981
119168,2024-07-15T16:21:15,16337,21141,397,981
119168,2024-07-15T16:21:16,16337,21141,397,981
131534,2024-07-15T16:21:17,16337,21141,397,981
131534,2024-07-15T16:21:18,16337,21141,397,981
132210,2024-07-15T16:21:19,16337,21141,397,981
132210,2024-07-15T16:21:20,16337,21141,397,981
132210,2024-07-15T16:21:21,16337,21141,397,981
143527,2024-07-15T16:21:22,16337,21141,397,981
143527,2024-07-15T16:21:23,16337,21141,397,981
143527,2024-07-15T16:21:24,16337,21141,397,981
135287,2024-07-15T16:21:25,16337,21141,397,981
135287,2024-07-15T16:21:27,16337,21141,397,981
135287,2024-07-15T16:21:28,16337,21141,397,981
130784,2024-07-15T16:21:29,16337,21141,397,981
130784,2024-07-15T16:21:30,16337,21141,397,981
128189,2024-07-15T16:21:31,16337,21141,397,981
