current_power,local_time,month_energy,month_runtime,today_energy,today_runtime
7635,2024-07-20T15:21:29,23505,28281,593,921
257222,2024-07-20T15:21:30,23505,28281,593,921
257222,2024-07-20T15:21:31,23505,28281,593,921
257222,2024-07-20T15:21:32,23505,28281,593,921
254889,2024-07-20T15:21:33,23505,28281,593,921
254889,2024-07-20T15:21:34,23505,28281,593,921
254889,2024-07-20T15:21:35,23505,28281,593,921
253867,2024-07-20T15:21:36,23505,28281,593,921
253867,2024-07-20T15:21:37,23505,28281,593,921
253867,2024-07-20T15:21:38,23505,28281,593,921
252968,2024-07-20T15:21:39,23505,28281,593,921
252968,2024-07-20T15:21:40,23505,28281,593,921
252968,2024-07-20T15:21:41,23506,28281,594,921
205230,2024-07-20T15:21:43,23506,28281,594,921
205230,2024-07-20T15:21:44,23506,28281,594,921
105426,2024-07-20T15:21:45,23506,28281,594,921
105426,2024-07-20T15:21:46,23506,28281,594,921
105426,2024-07-20T15:21:47,23506,28281,594,921
39279,2024-07-20T15:21:48,23506,28281,594,921
39279,2024-07-20T15:21:49,23506,28281,594,921
39279,2024-07-20T15:21:50,23506,28281,594,921
51858,2024-07-20T15:21:51,23506,28281,594,921
51858,2024-07-20T15:21:52,23506,28281,594,921
51858,2024-07-20T15:21:53,23506,28281,594,921
84953,2024-07-20T15:21:54,23506,28281,594,921
84953,2024-07-20T15:21:55,23506,28281,594,921
84953,2024-07-20T15:21:57,23506,28281,594,921
121958,2024-07-20T15:21:58,23506,28281,594,921
121958,2024-07-20T15:21:59,23506,28281,594,921
104005,2024-07-20T15:22:00,23506,28282,594,922
104005,2024-07-20T15:22:01,23506,28282,594,922
104005,2024-07-20T15:22:02,23506,28282,594,922
77440,2024-07-20T15:22:03,23506,28282,594,922
77440,2024-07-20T15:22:04,23506,28282,594,922
77440,2024-07-20T15:22:05,23506,28282,594,922
51668,2024-07-20T15:22:06,23506,28282,594,922
51668,2024-07-20T15:22:07,23506,28282,594,922
51668,2024-07-20T15:22:08,23506,28282,594,922
38102,2024-07-20T15:22:09,23506,28282,594,922
38102,2024-07-20T15:22:11,23506,28282,594,922
44190,2024-07-20T15:22:12,23506,28282,594,922
44190,2024-07-20T15:22:13,23506,28282,594,922
56161,2024-07-20T15:22:15,23506,28282,594,922
56161,2024-07-20T15:22:16,23506,28282,594,922
61088,2024-07-20T15:22:19,23506,28282,594,922
61088,2024-07-20T15:22:20,23506,28282,594,922
65909,2024-07-20T15:22:21,23506,28282,594,922
65909,2024-07-20T15:22:22,23506,28282,594,922
65909,2024-07-20T15:22:23,23506,28282,594,922
58965,2024-07-20T15:22:24,23506,28282,594,922
58965,2024-07-20T15:22:25,23506,28282,594,922
58965,2024-07-20T15:22:26,23506,28282,594,922
66458,2024-07-20T15:22:27,23506,28282,594,922
66458,2024-07-20T15:22:28,23506,28282,594,922
66458,2024-07-20T15:22:29,23506,28282,594,922
52701,2024-07-20T15:22:30,23506,28282,594,922
52701,2024-07-20T15:22:32,23506,28282,594,922
47280,2024-07-20T15:22:33,23506,28282,594,922
47280,2024-07-20T15:22:34,23506,28282,594,922
47280,2024-07-20T15:22:35,23507,28282,595,922
46078,2024-07-20T15:22:36,23507,28282,595,922
46078,2024-07-20T15:22:37,23507,28282,595,922
46078,2024-07-20T15:22:38,23507,28282,595,922
50710,2024-07-20T15:22:39,23507,28282,595,922
50710,2024-07-20T15:22:40,23507,28282,595,922
50710,2024-07-20T15:22:41,23507,28282,595,922
45996,2024-07-20T15:22:44,23507,28282,595,922
41321,2024-07-20T15:22:45,23507,28282,595,922
41321,2024-07-20T15:22:46,23507,28282,595,922
41321,2024-07-20T15:22:47,23507,28282,595,922
48531,2024-07-20T15:22:49,23507,28282,595,922
48531,2024-07-20T15:22:50,23507,28282,595,922
52611,2024-07-20T15:22:51,23507,28282,595,922
52611,2024-07-20T15:22:52,23507,28282,595,922
52611,2024-07-20T15:22:53,23507,28282,595,922
46635,2024-07-20T15:22:54,23507,28282,595,922
46635,2024-07-20T15:22:55,23507,28282,595,922
46635,2024-07-20T15:22:56,23507,28282,595,922
46607,2024-07-20T15:22:57,23507,28282,595,922
46607,2024-07-20T15:22:58,23507,28282,595,922
46607,2024-07-20T15:22:59,23507,28282,595,922
51762,2024-07-20T15:23:00,23507,28283,595,923
51762,2024-07-20T15:23:01,23507,28283,595,923
51762,2024-07-20T15:23:03,23507,28283,595,923
59689,2024-07-20T15:23:04,23507,28283,595,923
59689,2024-07-20T15:23:05,23507,28283,595,923
56109,2024-07-20T15:23:06,23507,28283,595,923
56109,2024-07-20T15:23:07,23507,28283,595,923
56109,2024-07-20T15:23:08,23507,28283,595,923
57298,2024-07-20T15:23:09,23507,28283,595,923
57298,2024-07-20T15:23:10,23507,28283,595,923
57298,2024-07-20T15:23:11,23507,28283,595,923
50735,2024-07-20T15:23:12,23507,28283,595,923
50735,2024-07-20T15:23:13,23507,28283,595,923
50735,2024-07-20T15:23:14,23507,28283,595,923
53992,2024-07-20T15:23:15,23507,28283,595,923
53992,2024-07-20T15:23:17,23507,28283,595,923
53992,2024-07-20T15:23:18,23507,28283,595,923
56445,2024-07-20T15:23:19,23507,28283,595,923
56445,2024-07-20T15:23:20,23507,28283,595,923
56124,2024-07-20T15:23:21,23507,28283,595,923
56124,2024-07-20T15:23:22,23507,28283,595,923
56124,2024-07-20T15:23:23,23507,28283,595,923
60472,2024-07-20T15:23:24,23507,28283,595,923
60472,2024-07-20T15:23:25,23507,28283,595,923
60472,2024-07-20T15:23:26,23507,28283,595,923
54983,2024-07-20T15:23:27,23507,28283,595,923
54983,2024-07-20T15:23:28,23507,28283,595,923
54983,2024-07-20T15:23:29,23507,28283,595,923
50071,2024-07-20T15:23:30,23507,28283,595,923
50071,2024-07-20T15:23:32,23507,28283,595,923
50071,2024-07-20T15:23:33,23507,28283,595,923
53538,2024-07-20T15:23:34,23507,28283,595,923
53538,2024-07-20T15:23:35,23507,28283,595,923
58140,2024-07-20T15:23:36,23507,28283,595,923
58140,2024-07-20T15:23:37,23507,28283,595,923
58140,2024-07-20T15:23:38,23507,28283,595,923
69220,2024-07-20T15:23:39,23507,28283,595,923
69220,2024-07-20T15:23:40,23507,28283,595,923
69220,2024-07-20T15:23:41,23508,28283,596,923
55927,2024-07-20T15:23:42,23508,28283,596,923
55927,2024-07-20T15:23:43,23508,28283,596,923
55927,2024-07-20T15:23:44,23508,28283,596,923
51119,2024-07-20T15:23:46,23508,28283,596,923
51119,2024-07-20T15:23:47,23508,28283,596,923
52156,2024-07-20T15:23:48,23508,28283,596,923
52156,2024-07-20T15:23:49,23508,28283,596,923
52156,2024-07-20T15:23:50,23508,28283,596,923
59061,2024-07-20T15:23:51,23508,28283,596,923
59061,2024-07-20T15:23:52,23508,28283,596,923
59061,2024-07-20T15:23:53,23508,28283,596,923
65486,2024-07-20T15:23:54,23508,28283,596,923
65486,2024-07-20T15:23:55,23508,28283,596,923
65486,2024-07-20T15:23:56,23508,28283,596,923
61019,2024-07-20T15:23:57,23508,28283,596,923
61019,2024-07-20T15:23:59,23508,28283,596,923
61019,2024-07-20T15:24:00,23508,28284,596,924
60620,2024-07-20T15:24:01,23508,28284,596,924
60620,2024-07-20T15:24:02,23508,28284,596,924
53798,2024-07-20T15:24:03,23508,28284,596,924
53798,2024-07-20T15:24:04,23508,28284,596,924
53798,2024-07-20T15:24:05,23508,28284,596,924
52914,2024-07-20T15:24:06,23508,28284,596,924
52914,2024-07-20T15:24:07,23508,28284,596,924
52914,2024-07-20T15:24:08,23508,28284,596,924
63907,2024-07-20T15:24:09,23508,28284,596,924
63907,2024-07-20T15:24:10,23508,28284,596,924
63907,2024-07-20T15:24:11,23508,28284,596,924
67183,2024-07-20T15:24:13,23508,28284,596,924
67183,2024-07-20T15:24:14,23508,28284,596,924
61799,2024-07-20T15:24:15,23508,28284,596,924
61799,2024-07-20T15:24:16,23508,28284,596,924
61799,2024-07-20T15:24:17,23508,28284,596,924
59447,2024-07-20T15:24:18,23508,28284,596,924
59447,2024-07-20T15:24:19,23508,28284,596,924
59447,2024-07-20T15:24:20,23508,28284,596,924
61169,2024-07-20T15:24:21,23508,28284,596,924
61169,2024-07-20T15:24:22,23508,28284,596,924
61169,2024-07-20T15:24:24,23508,28284,596,924
60125,2024-07-20T15:24:25,23508,28284,596,924
60125,2024-07-20T15:24:26,23508,28284,596,924
60125,2024-07-20T15:24:27,23508,28284,596,924
60461,2024-07-20T15:24:28,23508,28284,596,924
60461,2024-07-20T15:24:29,23508,28284,596,924
70755,2024-07-20T15:24:30,23508,28284,596,924
70755,2024-07-20T15:24:31,23508,28284,596,924
70755,2024-07-20T15:24:32,23508,28284,596,924
66874,2024-07-20T15:24:33,23508,28284,596,924
66874,2024-07-20T15:24:34,23508,28284,596,924
66874,2024-07-20T15:24:35,23508,28284,596,924
62312,2024-07-20T15:24:36,23508,28284,596,924
62312,2024-07-20T15:24:38,23508,28284,596,924
62312,2024-07-20T15:24:39,23508,28284,596,924
59564,2024-07-20T15:24:40,23508,28284,596,924
59564,2024-07-20T15:24:41,23509,28284,597,924
59564,2024-07-20T15:24:42,23509,28284,597,924
57216,2024-07-20T15:24:43,23509,28284,597,924
57216,2024-07-20T15:24:44,23509,28284,597,924
67283,2024-07-20T15:24:45,23509,28284,597,924
67283,2024-07-20T15:24:46,23509,28284,597,924
67283,2024-07-20T15:24:47,23509,28284,597,924
74571,2024-07-20T15:24:48,23509,28284,597,924
74571,2024-07-20T15:24:49,23509,28284,597,924
74571,2024-07-20T15:24:50,23509,28284,597,924
69947,2024-07-20T15:24:52,23509,28284,597,924
69947,2024-07-20T15:24:53,23509,28284,597,924
69947,2024-07-20T15:24:54,23509,28284,597,924
51105,2024-07-20T15:24:55,23509,28284,597,924
51105,2024-07-20T15:24:56,23509,28284,597,924
45783,2024-07-20T15:24:57,23509,28284,597,924
45783,2024-07-20T15:24:58,23509,28284,597,924
45783,2024-07-20T15:24:59,23509,28284,597,924
53877,2024-07-20T15:25:00,23509,28285,597,925
53877,2024-07-20T15:25:01,23509,28285,597,925
53877,2024-07-20T15:25:02,23509,28285,597,925
59700,2024-07-20T15:25:03,23509,28285,597,925
59700,2024-07-20T15:25:04,23509,28285,597,925
59700,2024-07-20T15:25:06,23509,28285,597,925
68109,2024-07-20T15:25:07,23509,28285,597,925
68109,2024-07-20T15:25:08,23509,28285,597,925
68109,2024-07-20T15:25:09,23509,28285,597,925
64548,2024-07-20T15:25:10,23509,28285,597,925
64548,2024-07-20T15:25:11,23509,28285,597,925
59166,2024-07-20T15:25:12,23509,28285,597,925
59166,2024-07-20T15:25:13,23509,28285,597,925
59166,2024-07-20T15:25:14,23509,28285,597,925
55031,2024-07-20T15:25:15,23509,28285,597,925
55031,2024-07-20T15:25:16,23509,28285,597,925
55031,2024-07-20T15:25:17,23509,28285,597,925
48570,2024-07-20T15:25:19,23509,28285,597,925
48570,2024-07-20T15:25:20,23509,28285,597,925
54302,2024-07-20T15:25:21,23509,28285,597,925
54302,2024-07-20T15:25:22,23509,28285,597,925
54302,2024-07-20T15:25:23,23509,28285,597,925
55841,2024-07-20T15:25:24,23509,28285,597,925
55841,2024-07-20T15:25:25,23509,28285,597,925
55841,2024-07-20T15:25:26,23509,28285,597,925
73206,2024-07-20T15:25:27,23509,28285,597,925
73206,2024-07-20T15:25:28,23509,28285,597,925
73206,2024-07-20T15:25:30,23509,28285,597,925
74451,2024-07-20T15:25:31,23509,28285,597,925
74451,2024-07-20T15:25:32,23509,28285,597,925
