current_power,local_time,month_energy,month_runtime,today_energy,today_runtime
7336,2024-07-15T17:08:46,16403,21188,463,1028
7406,2024-07-15T17:08:47,16403,21188,463,1028
7406,2024-07-15T17:08:48,16403,21188,463,1028
7406,2024-07-15T17:08:49,16403,21188,463,1028
265474,2024-07-15T17:08:50,16403,21188,463,1028
265474,2024-07-15T17:08:51,16404,21188,464,1028
265474,2024-07-15T17:08:52,16404,21188,464,1028
264471,2024-07-15T17:08:53,16404,21188,464,1028
264471,2024-07-15T17:08:54,16404,21188,464,1028
263060,2024-07-15T17:08:55,16404,21188,464,1028
263060,2024-07-15T17:08:56,16404,21188,464,1028
263060,2024-07-15T17:08:57,16404,21188,464,1028
262088,2024-07-15T17:08:59,16404,21188,464,1028
262088,2024-07-15T17:09:00,16404,21189,464,1029
262088,2024-07-15T17:09:01,16404,21189,464,1029
261068,2024-07-15T17:09:02,16404,21189,464,1029
261068,2024-07-15T17:09:03,16404,21189,464,1029
261068,2024-07-15T17:09:04,16404,21189,464,1029
260267,2024-07-15T17:09:05,16405,21189,465,1029
260267,2024-07-15T17:09:06,16405,21189,465,1029
259489,2024-07-15T17:09:07,16405,21189,465,1029
259489,2024-07-15T17:09:08,16405,21189,465,1029
259489,2024-07-15T17:09:09,16405,21189,465,1029
258502,2024-07-15T17:09:11,16405,21189,465,1029
258502,2024-07-15T17:09:12,16405,21189,465,1029
258502,2024-07-15T17:09:13,16405,21189,465,1029
257771,2024-07-15T17:09:14,16405,21189,465,1029
257771,2024-07-15T17:09:15,16405,21189,465,1029
257771,2024-07-15T17:09:16,16405,21189,465,1029
256961,2024-07-15T17:09:17,16405,21189,465,1029
256961,2024-07-15T17:09:18,16405,21189,465,1029
256961,2024-07-15T17:09:19,16406,21189,466,1029
256219,2024-07-15T17:09:20,16406,21189,466,1029
256219,2024-07-15T17:09:21,16406,21189,466,1029
250625,2024-07-15T17:09:22,16406,21189,466,1029
250625,2024-07-15T17:09:24,16406,21189,466,1029
250625,2024-07-15T17:09:25,16406,21189,466,1029
232541,2024-07-15T17:09:26,16406,21189,466,1029
232541,2024-07-15T17:09:27,16406,21189,466,1029
232541,2024-07-15T17:09:28,16406,21189,466,1029
229459,2024-07-15T17:09:29,16406,21189,466,1029
229459,2024-07-15T17:09:30,16406,21189,466,1029
228130,2024-07-15T17:09:31,16406,21189,466,1029
228130,2024-07-15T17:09:32,16406,21189,466,1029
228130,2024-07-15T17:09:34,16406,21189,466,1029
231825,2024-07-15T17:09:35,16407,21189,467,1029
231825,2024-07-15T17:09:36,16407,21189,467,1029
231825,2024-07-15T17:09:37,16407,21189,467,1029
228224,2024-07-15T17:09:38,16407,21189,467,1029
228224,2024-07-15T17:09:39,16407,21189,467,1029
228224,2024-07-15T17:09:40,16407,21189,467,1029
192827,2024-07-15T17:09:41,16407,21189,467,1029
192827,2024-07-15T17:09:42,16407,21189,467,1029
137718,2024-07-15T17:09:43,16407,21189,467,1029
137718,2024-07-15T17:09:44,16407,21189,467,1029
137718,2024-07-15T17:09:46,16407,21189,467,1029
91953,2024-07-15T17:09:47,16407,21189,467,1029
91953,2024-07-15T17:09:48,16407,21189,467,1029
91953,2024-07-15T17:09:49,16407,21189,467,1029
82790,2024-07-15T17:09:50,16407,21189,467,1029
82790,2024-07-15T17:09:51,16407,21189,467,1029
82790,2024-07-15T17:09:52,16407,21189,467,1029
79435,2024-07-15T17:09:53,16407,21189,467,1029
79435,2024-07-15T17:09:54,16407,21189,467,1029
79435,2024-07-15T17:09:55,16407,21189,467,1029
76692,2024-07-15T17:09:56,16407,21189,467,1029
76692,2024-07-15T17:09:57,16407,21189,467,1029
80056,2024-07-15T17:09:59,16407,21189,467,1029
80056,2024-07-15T17:10:00,16407,21190,467,1030
80056,2024-07-15T17:10:01,16407,21190,467,1030
66630,2024-07-15T17:10:02,16407,21190,467,1030
66630,2024-07-15T17:10:03,16408,21190,467,1030
66630,2024-07-15T17:10:04,16408,21190,468,1030
68682,2024-07-15T17:10:05,16408,21190,468,1030
68682,2024-07-15T17:10:06,16408,21190,468,1030
59422,2024-07-15T17:10:08,16408,21190,468,1030
59422,2024-07-15T17:10:09,16408,21190,468,1030
59422,2024-07-15T17:10:10,16408,21190,468,1030
43827,2024-07-15T17:10:11,16408,21190,468,1030
43827,2024-07-15T17:10:12,16408,21190,468,1030
43827,2024-07-15T17:10:13,16408,21190,468,1030
37102,2024-07-15T17:10:14,16408,21190,468,1030
37102,2024-07-15T17:10:15,16408,21190,468,1030
37102,2024-07-15T17:10:16,16408,21190,468,1030
40714,2024-07-15T17:10:17,16408,21190,468,1030
40714,2024-07-15T17:10:18,16408,21190,468,1030
45106,2024-07-15T17:10:20,16408,21190,468,1030
45106,2024-07-15T17:10:21,16408,21190,468,1030
45106,2024-07-15T17:10:22,16408,21190,468,1030
46248,2024-07-15T17:10:23,16408,21190,468,1030
46248,2024-07-15T17:10:24,16408,21190,468,1030
46248,2024-07-15T17:10:25,16408,21190,468,1030
44026,2024-07-15T17:10:26,16408,21190,468,1030
44026,2024-07-15T17:10:27,16408,21190,468,1030
44026,2024-07-15T17:10:28,16408,21190,468,1030
42819,2024-07-15T17:10:29,16408,21190,468,1030
42819,2024-07-15T17:10:31,16408,21190,468,1030
44462,2024-07-15T17:10:32,16408,21190,468,1030
44462,2024-07-15T17:10:33,16408,21190,468,1030
44462,2024-07-15T17:10:34,16408,21190,468,1030
56427,2024-07-15T17:10:35,16408,21190,468,1030
56427,2024-07-15T17:10:36,16408,21190,468,1030
56427,2024-07-15T17:10:37,16408,21190,468,1030
