current_power,local_time,month_energy,month_runtime,today_energy,today_runtime
12671,2024-07-20T12:17:23,23197,28097,285,737
223482,2024-07-20T12:17:25,23197,28097,285,737
223482,2024-07-20T12:17:26,23197,28097,285,737
223482,2024-07-20T12:17:27,23197,28097,285,737
274249,2024-07-20T12:17:28,23198,28097,286,737
274249,2024-07-20T12:17:29,23198,28097,286,737
274249,2024-07-20T12:17:30,23198,28097,286,737
272700,2024-07-20T12:17:31,23198,28097,286,737
272700,2024-07-20T12:17:32,23198,28097,286,737
271442,2024-07-20T12:17:33,23198,28097,286,737
271442,2024-07-20T12:17:34,23198,28097,286,737
271442,2024-07-20T12:17:35,23198,28097,286,737
270300,2024-07-20T12:17:36,23198,28097,286,737
270300,2024-07-20T12:17:38,23198,28097,286,737
270300,2024-07-20T12:17:39,23198,28097,286,737
259981,2024-07-20T12:17:40,23198,28097,286,737
259981,2024-07-20T12:17:41,23198,28097,286,737
259981,2024-07-20T12:17:42,23199,28097,287,737
243027,2024-07-20T12:17:43,23199,28097,287,737
243027,2024-07-20T12:17:44,23199,28097,287,737
243027,2024-07-20T12:17:45,23199,28097,287,737
243049,2024-07-20T12:17:46,23199,28097,287,737
243049,2024-07-20T12:17:47,23199,28097,287,737
246194,2024-07-20T12:17:48,23199,28097,287,737
246194,2024-07-20T12:17:49,23199,28097,287,737
246194,2024-07-20T12:17:50,23199,28097,287,737
247579,2024-07-20T12:17:51,23199,28097,287,737
247579,2024-07-20T12:17:53,23199,28097,287,737
247579,2024-07-20T12:17:54,23199,28097,287,737
247032,2024-07-20T12:17:55,23199,28097,287,737
247032,2024-07-20T12:17:56,23199,28097,287,737
247032,2024-07-20T12:17:57,23200,28097,288,737
243301,2024-07-20T12:17:58,23200,28097,288,737
243301,2024-07-20T12:17:59,23200,28097,288,737
243301,2024-07-20T12:18:00,23200,28098,288,738
239991,2024-07-20T12:18:01,23200,28098,288,738
239991,2024-07-20T12:18:02,23200,28098,288,738
238338,2024-07-20T12:18:03,23200,28098,288,738
238338,2024-07-20T12:18:04,23200,28098,288,738
238338,2024-07-20T12:18:05,23200,28098,288,738
237122,2024-07-20T12:18:07,23200,28098,288,738
237122,2024-07-20T12:18:08,23200,28098,288,738
237122,2024-07-20T12:18:09,23200,28098,288,738
234915,2024-07-20T12:18:10,23200,28098,288,738
234915,2024-07-20T12:18:11,23200,28098,288,738
234915,2024-07-20T12:18:12,23201,28098,289,738
231109,2024-07-20T12:18:13,23201,28098,289,738
231109,2024-07-20T12:18:14,23201,28098,289,738
231109,2024-07-20T12:18:15,23201,28098,289,738
229273,2024-07-20T12:18:16,23201,28098,289,738
229273,2024-07-20T12:18:17,23201,28098,289,738
229557,2024-07-20T12:18:18,23201,28098,289,738
229557,2024-07-20T12:18:19,23201,28098,289,738
229557,2024-07-20T12:18:20,23201,28098,289,738
229075,2024-07-20T12:18:22,23201,28098,289,738
229075,2024-07-20T12:18:23,23201,28098,289,738
229075,2024-07-20T12:18:24,23201,28098,289,738
227664,2024-07-20T12:18:25,23201,28098,289,738
227664,2024-07-20T12:18:26,23201,28098,289,738
227664,2024-07-20T12:18:27,23202,28098,290,738
187455,2024-07-20T12:18:28,23202,28098,290,738
187455,2024-07-20T12:18:29,23202,28098,290,738
187455,2024-07-20T12:18:30,23202,28098,290,738
225743,2024-07-20T12:18:31,23202,28098,290,738
225743,2024-07-20T12:18:32,23202,28098,290,738
213361,2024-07-20T12:18:33,23202,28098,290,738
213361,2024-07-20T12:18:34,23202,28098,290,738
213361,2024-07-20T12:18:36,23202,28098,290,738
168036,2024-07-20T12:18:37,23202,28098,290,738
168036,2024-07-20T12:18:38,23202,28098,290,738
168036,2024-07-20T12:18:39,23202,28098,290,738
115758,2024-07-20T12:18:40,23202,28098,290,738
115758,2024-07-20T12:18:41,23202,28098,290,738
115758,2024-07-20T12:18:42,23202,28098,290,738
82755,2024-07-20T12:18:43,23202,28098,290,738
82755,2024-07-20T12:18:44,23202,28098,290,738
82755,2024-07-20T12:18:45,23202,28098,290,738
79529,2024-07-20T12:18:46,23202,28098,290,738
79529,2024-07-20T12:18:47,23202,28098,290,738
89964,2024-07-20T12:18:48,23202,28098,290,738
89964,2024-07-20T12:18:50,23202,28098,290,738
89964,2024-07-20T12:18:51,23202,28098,290,738
97209,2024-07-20T12:18:52,23202,28098,290,738
97209,2024-07-20T12:18:53,23202,28098,290,738
97209,2024-07-20T12:18:54,23203,28098,291,738
80694,2024-07-20T12:18:55,23203,28098,291,738
80694,2024-07-20T12:18:56,23203,28098,291,738
80694,2024-07-20T12:18:57,23203,28098,291,738
68972,2024-07-20T12:18:58,23203,28098,291,738
68972,2024-07-20T12:18:59,23203,28098,291,738
56013,2024-07-20T12:19:00,23203,28099,291,739
56013,2024-07-20T12:19:01,23203,28099,291,739
56013,2024-07-20T12:19:02,23203,28099,291,739
52855,2024-07-20T12:19:04,23203,28099,291,739
52855,2024-07-20T12:19:05,23203,28099,291,739
52855,2024-07-20T12:19:06,23203,28099,291,739
52026,2024-07-20T12:19:07,23203,28099,291,739
52026,2024-07-20T12:19:08,23203,28099,291,739
52026,2024-07-20T12:19:09,23203,28099,291,739
54969,2024-07-20T12:19:10,23203,28099,291,739
54969,2024-07-20T12:19:11,23203,28099,291,739
54969,2024-07-20T12:19:12,23203,28099,291,739
50883,2024-07-20T12:19:13,23203,28099,291,739
50883,2024-07-20T12:19:14,23203,28099,291,739
46734,2024-07-20T12:19:15,23203,28099,291,739
46734,2024-07-20T12:19:16,23203,28099,291,739
46734,2024-07-20T12:19:18,23203,28099,291,739
42832,2024-07-20T12:19:19,23203,28099,291,739
42832,2024-07-20T12:19:20,23203,28099,291,739
42832,2024-07-20T12:19:21,23203,28099,291,739
39368,2024-07-20T12:19:22,23203,28099,291,739
39368,2024-07-20T12:19:23,23203,28099,291,739
39368,2024-07-20T12:19:24,23203,28099,291,739
49972,2024-07-20T12:19:25,23203,28099,291,739
49972,2024-07-20T12:19:26,23203,28099,291,739
