current_power,local_time,month_energy,month_runtime,today_energy,today_runtime
7731,2024-07-21T14:05:54,24084,29645,274,845
7731,2024-07-21T14:05:55,24085,29645,275,845
255494,2024-07-21T14:05:56,24085,29645,275,845
255494,2024-07-21T14:05:57,24085,29645,275,845
255494,2024-07-21T14:05:58,24085,29645,275,845
253932,2024-07-21T14:05:59,24085,29645,275,845
253932,2024-07-21T14:06:01,24085,29646,275,846
252880,2024-07-21T14:06:02,24085,29646,275,846
252880,2024-07-21T14:06:03,24085,29646,275,846
252880,2024-07-21T14:06:04,24085,29646,275,846
244373,2024-07-21T14:06:05,24085,29646,275,846
244373,2024-07-21T14:06:06,24085,29646,275,846
244373,2024-07-21T14:06:07,24085,29646,275,846
125320,2024-07-21T14:06:08,24085,29646,275,846
125320,2024-07-21T14:06:09,24085,29646,275,846
125320,2024-07-21T14:06:10,24085,29646,275,846
40736,2024-07-21T14:06:11,24085,29646,275,846
40736,2024-07-21T14:06:12,24085,29646,275,846
40736,2024-07-21T14:06:13,24085,29646,275,846
26698,2024-07-21T14:06:14,24085,29646,275,846
26698,2024-07-21T14:06:16,24085,29646,275,846
61169,2024-07-21T14:06:17,24085,29646,275,846
61169,2024-07-21T14:06:18,24085,29646,275,846
61169,2024-07-21T14:06:19,24086,29646,276,846
115922,2024-07-21T14:06:20,24086,29646,276,846
115922,2024-07-21T14:06:21,24086,29646,276,846
115922,2024-07-21T14:06:22,24086,29646,276,846
118619,2024-07-21T14:06:23,24086,29646,276,846
118619,2024-07-21T14:06:24,24086,29646,276,846
118619,2024-07-21T14:06:25,24086,29646,276,846
93279,2024-07-21T14:06:26,24086,29646,276,846
93279,2024-07-21T14:06:27,24086,29646,276,846
93279,2024-07-21T14:06:28,24086,29646,276,846
55535,2024-07-21T14:06:30,24086,29646,276,846
55535,2024-07-21T14:06:31,24086,29646,276,846
36346,2024-07-21T14:06:32,24086,29646,276,846
36346,2024-07-21T14:06:33,24086,29646,276,846
36346,2024-07-21T14:06:34,24086,29646,276,846
36441,2024-07-21T14:06:35,24086,29646,276,846
36441,2024-07-21T14:06:36,24086,29646,276,846
36441,2024-07-21T14:06:37,24086,29646,276,846
46007,2024-07-21T14:06:38,24086,29646,276,846
46007,2024-07-21T14:06:39,24086,29646,276,846
46007,2024-07-21T14:06:40,24086,29646,276,846
62089,2024-07-21T14:06:41,24086,29646,276,846
62089,2024-07-21T14:06:42,24086,29646,276,846
62089,2024-07-21T14:06:44,24086,29646,276,846
63856,2024-07-21T14:06:45,24086,29646,276,846
63856,2024-07-21T14:06:46,24086,29646,276,846
58851,2024-07-21T14:06:47,24086,29646,276,846
58851,2024-07-21T14:06:48,24086,29646,276,846
58851,2024-07-21T14:06:49,24086,29646,276,846
67532,2024-07-21T14:06:50,24086,29646,276,846
67532,2024-07-21T14:06:51,24086,29646,276,846
67532,2024-07-21T14:06:52,24086,29646,276,846
49306,2024-07-21T14:06:53,24086,29646,276,846
49306,2024-07-21T14:06:54,24086,29646,276,846
49306,2024-07-21T14:06:55,24086,29646,276,846
45909,2024-07-21T14:06:56,24086,29646,276,846
45909,2024-07-21T14:06:58,24086,29646,276,846
47947,2024-07-21T14:06:59,24086,29646,276,846
47947,2024-07-21T14:07:00,24086,29647,276,847
47947,2024-07-21T14:07:01,24086,29647,276,847
44884,2024-07-21T14:07:02,24086,29647,276,847
44884,2024-07-21T14:07:03,24086,29647,276,847
44884,2024-07-21T14:07:04,24086,29647,276,847
50365,2024-07-21T14:07:05,24086,29647,276,847
50365,2024-07-21T14:07:06,24086,29647,276,847
50365,2024-07-21T14:07:07,24086,29647,276,847
50082,2024-07-21T14:07:08,24086,29647,276,847
50082,2024-07-21T14:07:09,24086,29647,276,847
50082,2024-07-21T14:07:11,24086,29647,276,847
58792,2024-07-21T14:07:12,24086,29647,276,847
58792,2024-07-21T14:07:13,24086,29647,276,847
56554,2024-07-21T14:07:14,24086,29647,276,847
56554,2024-07-21T14:07:15,24086,29647,276,847
56554,2024-07-21T14:07:16,24086,29647,276,847
46368,2024-07-21T14:07:17,24086,29647,276,847
46368,2024-07-21T14:07:18,24086,29647,276,847
46368,2024-07-21T14:07:19,24087,29647,277,847
41362,2024-07-21T14:07:20,24087,29647,277,847
41362,2024-07-21T14:07:21,24087,29647,277,847
41362,2024-07-21T14:07:22,24087,29647,277,847
48977,2024-07-21T14:07:24,24087,29647,277,847
48977,2024-07-21T14:07:25,24087,29647,277,847
54061,2024-07-21T14:07:26,24087,29647,277,847
54061,2024-07-21T14:07:27,24087,29647,277,847
54061,2024-07-21T14:07:28,24087,29647,277,847
58294,2024-07-21T14:07:29,24087,29647,277,847
58294,2024-07-21T14:07:30,24087,29647,277,847
58294,2024-07-21T14:07:31,24087,29647,277,847
64125,2024-07-21T14:07:32,24087,29647,277,847
64125,2024-07-21T14:07:33,24087,29647,277,847
64125,2024-07-21T14:07:34,24087,29647,277,847
51852,2024-07-21T14:07:35,24087,29647,277,847
51852,2024-07-21T14:07:36,24087,29647,277,847
51852,2024-07-21T14:07:38,24087,29647,277,847
58067,2024-07-21T14:07:39,24087,29647,277,847
58067,2024-07-21T14:07:40,24087,29647,277,847
52842,2024-07-21T14:07:41,24087,29647,277,847
52842,2024-07-21T14:07:42,24087,29647,277,847
52842,2024-07-21T14:07:43,24087,29647,277,847
48552,2024-07-21T14:07:44,24087,29647,277,847
48552,2024-07-21T14:07:45,24087,29647,277,847
48552,2024-07-21T14:07:46,24087,29647,277,847
50064,2024-07-21T14:07:47,24087,29647,277,847
50064,2024-07-21T14:07:48,24087,29647,277,847
50064,2024-07-21T14:07:49,24087,29647,277,847
61067,2024-07-21T14:07:50,24087,29647,277,847
61067,2024-07-21T14:07:52,24087,29647,277,847
66761,2024-07-21T14:07:53,24087,29647,277,847
66761,2024-07-21T14:07:54,24087,29647,277,847
66761,2024-07-21T14:07:55,24087,29647,277,847
67596,2024-07-21T14:07:56,24087,29647,277,847
67596,2024-07-21T14:07:57,24087,29647,277,847
67596,2024-07-21T14:07:58,24087,29647,277,847
55674,2024-07-21T14:07:59,24087,29647,277,847
55674,2024-07-21T14:08:00,24087,29648,277,848
55674,2024-07-21T14:08:02,24087,29648,277,848
53582,2024-07-21T14:08:03,24087,29648,277,848
53582,2024-07-21T14:08:04,24087,29648,277,848
56938,2024-07-21T14:08:05,24087,29648,277,848
56938,2024-07-21T14:08:06,24087,29648,277,848
56938,2024-07-21T14:08:07,24087,29648,277,848
61412,2024-07-21T14:08:08,24087,29648,277,848
61412,2024-07-21T14:08:09,24087,29648,277,848
61412,2024-07-21T14:08:10,24087,29648,277,848
63005,2024-07-21T14:08:11,24087,29648,277,848
63005,2024-07-21T14:08:12,24087,29648,277,848
63005,2024-07-21T14:08:13,24087,29648,277,848
61678,2024-07-21T14:08:14,24087,29648,277,848
61678,2024-07-21T14:08:16,24087,29648,277,848
61678,2024-07-21T14:08:17,24087,29648,277,848
67857,2024-07-21T14:08:18,24087,29648,277,848
67857,2024-07-21T14:08:19,24087,29648,277,848
64160,2024-07-21T14:08:20,24087,29648,277,848
64160,2024-07-21T14:08:21,24087,29648,277,848
64160,2024-07-21T14:08:22,24088,29648,278,848
60281,2024-07-21T14:08:23,24088,29648,278,848
60281,2024-07-21T14:08:24,24088,29648,278,848
60281,2024-07-21T14:08:25,24088,29648,278,848
57455,2024-07-21T14:08:26,24088,29648,278,848
57455,2024-07-21T14:08:27,24088,29648,278,848
57455,2024-07-21T14:08:29,24088,29648,278,848
65099,2024-07-21T14:08:30,24088,29648,278,848
65099,2024-07-21T14:08:31,24088,29648,278,848
70974,2024-07-21T14:08:32,24088,29648,278,848
70974,2024-07-21T14:08:33,24088,29648,278,848
70974,2024-07-21T14:08:34,24088,29648,278,848
67446,2024-07-21T14:08:35,24088,29648,278,848
67446,2024-07-21T14:08:36,24088,29648,278,848
67446,2024-07-21T14:08:37,24088,29648,278,848
67136,2024-07-21T14:08:38,24088,29648,278,848
67136,2024-07-21T14:08:39,24088,29648,278,848
67136,2024-07-21T14:08:40,24088,29648,278,848
59323,2024-07-21T14:08:41,24088,29648,278,848
59323,2024-07-21T14:08:43,24088,29648,278,848
59323,2024-07-21T14:08:44,24088,29648,278,848
57534,2024-07-21T14:08:45,24088,29648,278,848
57534,2024-07-21T14:08:46,24088,29648,278,848
62073,2024-07-21T14:08:47,24088,29648,278,848
62073,2024-07-21T14:08:48,24088,29648,278,848
62073,2024-07-21T14:08:49,24088,29648,278,848
68708,2024-07-21T14:08:50,24088,29648,278,848
68708,2024-07-21T14:08:51,24088,29648,278,848
68708,2024-07-21T14:08:52,24088,29648,278,848
68823,2024-07-21T14:08:53,24088,29648,278,848
68823,2024-07-21T14:08:54,24088,29648,278,848
68823,2024-07-21T14:08:55,24088,29648,278,848
62869,2024-07-21T14:08:57,24088,29648,278,848
62869,2024-07-21T14:08:58,24088,29648,278,848
62869,2024-07-21T14:08:59,24088,29648,278,848
61392,2024-07-21T14:09:00,24088,29649,278,849
61392,2024-07-21T14:09:01,24088,29649,278,849
54520,2024-07-21T14:09:02,24088,29649,278,849
54520,2024-07-21T14:09:03,24088,29649,278,849
54520,2024-07-21T14:09:04,24088,29649,278,849
61218,2024-07-21T14:09:05,24088,29649,278,849
61218,2024-07-21T14:09:06,24088,29649,278,849
61218,2024-07-21T14:09:07,24088,29649,278,849
70814,2024-07-21T14:09:08,24088,29649,278,849
70814,2024-07-21T14:09:09,24088,29649,278,849
70814,2024-07-21T14:09:11,24088,29649,278,849
63746,2024-07-21T14:09:12,24088,29649,278,849
63746,2024-07-21T14:09:13,24088,29649,278,849
52784,2024-07-21T14:09:14,24088,29649,278,849
52784,2024-07-21T14:09:15,24088,29649,278,849
52784,2024-07-21T14:09:16,24088,29649,278,849
54356,2024-07-21T14:09:17,24088,29649,278,849
54356,2024-07-21T14:09:18,24088,29649,278,849
54356,2024-07-21T14:09:19,24089,29649,279,849
60282,2024-07-21T14:09:20,24089,29649,279,849
60282,2024-07-21T14:09:21,24089,29649,279,849
60282,2024-07-21T14:09:22,24089,29649,279,849
74956,2024-07-21T14:09:26,24089,29649,279,849
74956,2024-07-21T14:09:27,24089,29649,279,849
74956,2024-07-21T14:09:28,24089,29649,279,849
62630,2024-07-21T14:09:29,24089,29649,279,849
62630,2024-07-21T14:09:30,24089,29649,279,849
62630,2024-07-21T14:09:31,24089,29649,279,849
50791,2024-07-21T14:09:33,24089,29649,279,849
50791,2024-07-21T14:09:34,24089,29649,279,849
54974,2024-07-21T14:09:35,24089,29649,279,849
54974,2024-07-21T14:09:36,24089,29649,279,849
54974,2024-07-21T14:09:37,24089,29649,279,849
59049,2024-07-21T14:09:38,24089,29649,279,849
59049,2024-07-21T14:09:39,24089,29649,279,849
59049,2024-07-21T14:09:40,24089,29649,279,849
70923,2024-07-21T14:09:41,24089,29649,279,849
70923,2024-07-21T14:09:42,24089,29649,279,849
70923,2024-07-21T14:09:43,24089,29649,279,849
69273,2024-07-21T14:09:45,24089,29649,279,849
69273,2024-07-21T14:09:46,24089,29649,279,849
69273,2024-07-21T14:09:47,24089,29649,279,849
67987,2024-07-21T14:09:48,24089,29649,279,849
67987,2024-07-21T14:09:49,24089,29649,279,849
59244,2024-07-21T14:09:50,24089,29649,279,849
59244,2024-07-21T14:09:51,24089,29649,279,849
59244,2024-07-21T14:09:52,24089,29649,279,849
55696,2024-07-21T14:09:53,24089,29649,279,849
55696,2024-07-21T14:09:54,24089,29649,279,849
55696,2024-07-21T14:09:55,24089,29649,279,849
58426,2024-07-21T14:09:57,24089,29649,279,849
58426,2024-07-21T14:09:58,24089,29649,279,849
58426,2024-07-21T14:09:59,24089,29649,279,849
67643,2024-07-21T14:10:00,24089,29650,279,850
67643,2024-07-21T14:10:01,24089,29650,279,850
67369,2024-07-21T14:10:02,24089,29650,279,850
67369,2024-07-21T14:10:03,24089,29650,279,850
67369,2024-07-21T14:10:04,24089,29650,279,850
72726,2024-07-21T14:10:05,24089,29650,279,850
72726,2024-07-21T14:10:06,24089,29650,279,850
72726,2024-07-21T14:10:07,24089,29650,279,850
73456,2024-07-21T14:10:08,24089,29650,279,850
73456,2024-07-21T14:10:10,24089,29650,279,850
73456,2024-07-21T14:10:11,24089,29650,279,850
59706,2024-07-21T14:10:12,24089,29650,279,850
59706,2024-07-21T14:10:13,24089,29650,279,850
44385,2024-07-21T14:10:14,24089,29650,279,850
44385,2024-07-21T14:10:15,24089,29650,279,850
44385,2024-07-21T14:10:16,24090,29650,280,850
50506,2024-07-21T14:10:17,24090,29650,280,850
50506,2024-07-21T14:10:18,24090,29650,280,850
50506,2024-07-21T14:10:19,24090,29650,280,850
59939,2024-07-21T14:10:20,24090,29650,280,850
59939,2024-07-21T14:10:21,24090,29650,280,850
59939,2024-07-21T14:10:23,24090,29650,280,850
67609,2024-07-21T14:10:24,24090,29650,280,850
67609,2024-07-21T14:10:25,24090,29650,280,850
67609,2024-07-21T14:10:26,24090,29650,280,850
73602,2024-07-21T14:10:27,24090,29650,280,850
73602,2024-07-21T14:10:28,24090,29650,280,850
59135,2024-07-21T14:10:29,24090,29650,280,850
59135,2024-07-21T14:10:30,24090,29650,280,850
59135,2024-07-21T14:10:31,24090,29650,280,850
49261,2024-07-21T14:10:32,24090,29650,280,850
49261,2024-07-21T14:10:33,24090,29650,280,850
49261,2024-07-21T14:10:34,24090,29650,280,850
44679,2024-07-21T14:10:35,24090,29650,280,850
44679,2024-07-21T14:10:37,24090,29650,280,850
44679,2024-07-21T14:10:38,24090,29650,280,850
53445,2024-07-21T14:10:39,24090,29650,280,850
53445,2024-07-21T14:10:40,24090,29650,280,850
57264,2024-07-21T14:10:41,24090,29650,280,850
57264,2024-07-21T14:10:42,24090,29650,280,850
57264,2024-07-21T14:10:43,24090,29650,280,850
61566,2024-07-21T14:10:44,24090,29650,280,850
61566,2024-07-21T14:10:45,24090,29650,280,850
61566,2024-07-21T14:10:46,24090,29650,280,850
74875,2024-07-21T14:10:47,24090,29650,280,850
74875,2024-07-21T14:10:48,24090,29650,280,850
74875,2024-07-21T14:10:50,24090,29650,280,850
66434,2024-07-21T14:10:51,24090,29650,280,850
66434,2024-07-21T14:10:52,24090,29650,280,850
66434,2024-07-21T14:10:53,24090,29650,280,850
62462,2024-07-21T14:10:54,24090,29650,280,850
62462,2024-07-21T14:10:55,24090,29650,280,850
52999,2024-07-21T14:10:56,24090,29650,280,850
52999,2024-07-21T14:10:57,24090,29650,280,850
52999,2024-07-21T14:10:58,24090,29650,280,850
81069,2024-07-21T14:10:59,24090,29650,280,850
81069,2024-07-21T14:11:00,24090,29651,280,851
81069,2024-07-21T14:11:01,24090,29651,280,851
92745,2024-07-21T14:11:02,24090,29651,280,851
92745,2024-07-21T14:11:04,24090,29651,280,851
92745,2024-07-21T14:11:05,24090,29651,280,851
106811,2024-07-21T14:11:06,24090,29651,280,851
106811,2024-07-21T14:11:07,24090,29651,280,851
106811,2024-07-21T14:11:08,24090,29651,280,851
73277,2024-07-21T14:11:09,24090,29651,280,851
73277,2024-07-21T14:11:10,24090,29651,280,851
61939,2024-07-21T14:11:11,24091,29651,281,851
61939,2024-07-21T14:11:12,24091,29651,281,851
61939,2024-07-21T14:11:13,24091,29651,281,851
72287,2024-07-21T14:11:15,24091,29651,281,851
72287,2024-07-21T14:11:16,24091,29651,281,851
72287,2024-07-21T14:11:17,24091,29651,281,851
75204,2024-07-21T14:11:18,24091,29651,281,851
75204,2024-07-21T14:11:19,24091,29651,281,851
75204,2024-07-21T14:11:20,24091,29651,281,851
71314,2024-07-21T14:11:21,24091,29651,281,851
71314,2024-07-21T14:11:22,24091,29651,281,851
65786,2024-07-21T14:11:23,24091,29651,281,851
65786,2024-07-21T14:11:24,24091,29651,281,851
65786,2024-07-21T14:11:25,24091,29651,281,851
68002,2024-07-21T14:11:26,24091,29651,281,851
68002,2024-07-21T14:11:27,24091,29651,281,851
68002,2024-07-21T14:11:29,24091,29651,281,851
72480,2024-07-21T14:11:30,24091,29651,281,851
72480,2024-07-21T14:11:31,24091,29651,281,851
72480,2024-07-21T14:11:32,24091,29651,281,851
73714,2024-07-21T14:11:33,24091,29651,281,851
73714,2024-07-21T14:11:34,24091,29651,281,851
74210,2024-07-21T14:11:35,24091,29651,281,851
74210,2024-07-21T14:11:36,24091,29651,281,851
74210,2024-07-21T14:11:37,24091,29651,281,851
71392,2024-07-21T14:11:38,24091,29651,281,851
71392,2024-07-21T14:11:39,24091,29651,281,851
71392,2024-07-21T14:11:40,24091,29651,281,851
64901,2024-07-21T14:11:41,24091,29651,281,851
64901,2024-07-21T14:11:42,24091,29651,281,851
64901,2024-07-21T14:11:44,24091,29651,281,851
66087,2024-07-21T14:11:45,24091,29651,281,851
66087,2024-07-21T14:11:46,24091,29651,281,851
66087,2024-07-21T14:11:47,24091,29651,281,851
62668,2024-07-21T14:11:48,24091,29651,281,851
62668,2024-07-21T14:11:49,24091,29651,281,851
66352,2024-07-21T14:11:50,24091,29651,281,851
66352,2024-07-21T14:11:51,24091,29651,281,851
66352,2024-07-21T14:11:52,24091,29651,281,851
69367,2024-07-21T14:11:53,24091,29651,281,851
69367,2024-07-21T14:11:54,24091,29651,281,851
69367,2024-07-21T14:11:55,24091,29651,281,851
69330,2024-07-21T14:11:57,24091,29651,281,851
69330,2024-07-21T14:11:58,24091,29651,281,851
69330,2024-07-21T14:11:59,24091,29651,281,851
66140,2024-07-21T14:12:00,24091,29652,281,852
66140,2024-07-21T14:12:01,24091,29652,281,852
66140,2024-07-21T14:12:02,24091,29652,281,852
64016,2024-07-21T14:12:03,24092,29652,282,852
64016,2024-07-21T14:12:04,24092,29652,282,852
70464,2024-07-21T14:12:05,24092,29652,282,852
70464,2024-07-21T14:12:06,24092,29652,282,852
70464,2024-07-21T14:12:07,24092,29652,282,852
73069,2024-07-21T14:12:08,24092,29652,282,852
73069,2024-07-21T14:12:09,24092,29652,282,852
73069,2024-07-21T14:12:10,24092,29652,282,852
76294,2024-07-21T14:12:12,24092,29652,282,852
76294,2024-07-21T14:12:13,24092,29652,282,852
76294,2024-07-21T14:12:14,24092,29652,282,852
110483,2024-07-21T14:12:15,24092,29652,282,852
110483,2024-07-21T14:12:16,24092,29652,282,852
132953,2024-07-21T14:12:17,24092,29652,282,852
132953,2024-07-21T14:12:18,24092,29652,282,852
132953,2024-07-21T14:12:19,24092,29652,282,852
145036,2024-07-21T14:12:20,24092,29652,282,852
145036,2024-07-21T14:12:21,24092,29652,282,852
145036,2024-07-21T14:12:22,24092,29652,282,852
134496,2024-07-21T14:12:23,24092,29652,282,852
134496,2024-07-21T14:12:24,24092,29652,282,852
134496,2024-07-21T14:12:25,24092,29652,282,852
132714,2024-07-21T14:12:27,24092,29652,282,852
132714,2024-07-21T14:12:28,24092,29652,282,852
132714,2024-07-21T14:12:29,24092,29652,282,852
138882,2024-07-21T14:12:30,24092,29652,282,852
138882,2024-07-21T14:12:31,24092,29652,282,852
129178,2024-07-21T14:12:32,24092,29652,282,852
129178,2024-07-21T14:12:33,24092,29652,282,852
129178,2024-07-21T14:12:34,24092,29652,282,852
132857,2024-07-21T14:12:35,24093,29652,283,852
132857,2024-07-21T14:12:36,24093,29652,283,852
132857,2024-07-21T14:12:37,24093,29652,283,852
137671,2024-07-21T14:12:38,24093,29652,283,852
137671,2024-07-21T14:12:39,24093,29652,283,852
137671,2024-07-21T14:12:41,24093,29652,283,852
136190,2024-07-21T14:12:42,24093,29652,283,852
136190,2024-07-21T14:12:43,24093,29652,283,852
136190,2024-07-21T14:12:44,24093,29652,283,852
142566,2024-07-21T14:12:45,24093,29652,283,852
142566,2024-07-21T14:12:46,24093,29652,283,852
128606,2024-07-21T14:12:47,24093,29652,283,852
128606,2024-07-21T14:12:48,24093,29652,283,852
128606,2024-07-21T14:12:49,24093,29652,283,852
131383,2024-07-21T14:12:50,24093,29652,283,852
131383,2024-07-21T14:12:51,24093,29652,283,852
131383,2024-07-21T14:12:52,24093,29652,283,852
120670,2024-07-21T14:12:53,24093,29652,283,852
120670,2024-07-21T14:12:55,24093,29652,283,852
120670,2024-07-21T14:12:56,24093,29652,283,852
125073,2024-07-21T14:12:57,24093,29652,283,852
125073,2024-07-21T14:12:58,24093,29652,283,852
125073,2024-07-21T14:12:59,24093,29652,283,852
131411,2024-07-21T14:13:00,24093,29653,283,853
131411,2024-07-21T14:13:01,24093,29653,283,853
131369,2024-07-21T14:13:02,24094,29653,284,853
131369,2024-07-21T14:13:03,24094,29653,284,853
131369,2024-07-21T14:13:04,24094,29653,284,853
130686,2024-07-21T14:13:05,24094,29653,284,853
130686,2024-07-21T14:13:06,24094,29653,284,853
130686,2024-07-21T14:13:07,24094,29653,284,853
121707,2024-07-21T14:13:09,24094,29653,284,853
121707,2024-07-21T14:13:10,24094,29653,284,853
121707,2024-07-21T14:13:11,24094,29653,284,853
114257,2024-07-21T14:13:12,24094,29653,284,853
114257,2024-07-21T14:13:13,24094,29653,284,853
114257,2024-07-21T14:13:14,24094,29653,284,853
117358,2024-07-21T14:13:15,24094,29653,284,853
117358,2024-07-21T14:13:16,24094,29653,284,853
117473,2024-07-21T14:13:17,24094,29653,284,853
117473,2024-07-21T14:13:18,24094,29653,284,853
117473,2024-07-21T14:13:19,24094,29653,284,853
117329,2024-07-21T14:13:20,24094,29653,284,853
117329,2024-07-21T14:13:22,24094,29653,284,853
117329,2024-07-21T14:13:23,24094,29653,284,853
113251,2024-07-21T14:13:24,24094,29653,284,853
113251,2024-07-21T14:13:25,24094,29653,284,853
113251,2024-07-21T14:13:26,24094,29653,284,853
120390,2024-07-21T14:13:27,24094,29653,284,853
120390,2024-07-21T14:13:28,24094,29653,284,853
120324,2024-07-21T14:13:29,24094,29653,284,853
120324,2024-07-21T14:13:30,24094,29653,284,853
120324,2024-07-21T14:13:31,24094,29653,284,853
128616,2024-07-21T14:13:32,24095,29653,285,853
128616,2024-07-21T14:13:33,24095,29653,285,853
128616,2024-07-21T14:13:35,24095,29653,285,853
126584,2024-07-21T14:13:36,24095,29653,285,853
126584,2024-07-21T14:13:37,24095,29653,285,853
126584,2024-07-21T14:13:38,24095,29653,285,853
104360,2024-07-21T14:13:39,24095,29653,285,853
104360,2024-07-21T14:13:40,24095,29653,285,853
104360,2024-07-21T14:13:41,24095,29653,285,853
105298,2024-07-21T14:13:42,24095,29653,285,853
105298,2024-07-21T14:13:43,24095,29653,285,853
105217,2024-07-21T14:13:44,24095,29653,285,853
105217,2024-07-21T14:13:45,24095,29653,285,853
105217,2024-07-21T14:13:46,24095,29653,285,853
112643,2024-07-21T14:13:47,24095,29653,285,853
112643,2024-07-21T14:13:49,24095,29653,285,853
112643,2024-07-21T14:13:50,24095,29653,285,853
121254,2024-07-21T14:13:51,24095,29653,285,853
121254,2024-07-21T14:13:52,24095,29653,285,853
121254,2024-07-21T14:13:53,24095,29653,285,853
115942,2024-07-21T14:13:54,24095,29653,285,853
115942,2024-07-21T14:13:55,24095,29653,285,853
115942,2024-07-21T14:13:56,24095,29653,285,853
109069,2024-07-21T14:13:57,24095,29653,285,853
109069,2024-07-21T14:13:58,24095,29653,285,853
100938,2024-07-21T14:13:59,24095,29653,285,853
100938,2024-07-21T14:14:00,24095,29654,285,854
100938,2024-07-21T14:14:01,24095,29654,285,854
114076,2024-07-21T14:14:02,24095,29654,285,854
114076,2024-07-21T14:14:04,24096,29654,286,854
114076,2024-07-21T14:14:05,24096,29654,286,854
118285,2024-07-21T14:14:06,24096,29654,286,854
118285,2024-07-21T14:14:07,24096,29654,286,854
118285,2024-07-21T14:14:08,24096,29654,286,854
116743,2024-07-21T14:14:09,24096,29654,286,854
116743,2024-07-21T14:14:10,24096,29654,286,854
112699,2024-07-21T14:14:11,24096,29654,286,854
112699,2024-07-21T14:14:12,24096,29654,286,854
112699,2024-07-21T14:14:13,24096,29654,286,854
112313,2024-07-21T14:14:14,24096,29654,286,854
112313,2024-07-21T14:14:15,24096,29654,286,854
112313,2024-07-21T14:14:17,24096,29654,286,854
119867,2024-07-21T14:14:18,24096,29654,286,854
119867,2024-07-21T14:14:19,24096,29654,286,854
119867,2024-07-21T14:14:20,24096,29654,286,854
116130,2024-07-21T14:14:21,24096,29654,286,854
116130,2024-07-21T14:14:22,24096,29654,286,854
116130,2024-07-21T14:14:23,24096,29654,286,854
119474,2024-07-21T14:14:24,24096,29654,286,854
119474,2024-07-21T14:14:25,24096,29654,286,854
117787,2024-07-21T14:14:26,24096,29654,286,854
117787,2024-07-21T14:14:27,24096,29654,286,854
117787,2024-07-21T14:14:28,24096,29654,286,854
111658,2024-07-21T14:14:29,24096,29654,286,854
111658,2024-07-21T14:14:30,24096,29654,286,854
111658,2024-07-21T14:14:32,24096,29654,286,854
111455,2024-07-21T14:14:33,24096,29654,286,854
111455,2024-07-21T14:14:34,24096,29654,286,854
111455,2024-07-21T14:14:35,24096,29654,286,854
114071,2024-07-21T14:14:36,24097,29654,287,854
114071,2024-07-21T14:14:37,24097,29654,287,854
114071,2024-07-21T14:14:38,24097,29654,287,854
124858,2024-07-21T14:14:39,24097,29654,287,854
124858,2024-07-21T14:14:40,24097,29654,287,854
118112,2024-07-21T14:14:41,24097,29654,287,854
118112,2024-07-21T14:14:42,24097,29654,287,854
118112,2024-07-21T14:14:43,24097,29654,287,854
108880,2024-07-21T14:14:45,24097,29654,287,854
108880,2024-07-21T14:14:46,24097,29654,287,854
108880,2024-07-21T14:14:47,24097,29654,287,854
112191,2024-07-21T14:14:48,24097,29654,287,854
112191,2024-07-21T14:14:49,24097,29654,287,854
112191,2024-07-21T14:14:50,24097,29654,287,854
